,new_V1,new_V2
144,-25.466103,13.199334
145,11.723155,33.320065
146,-18.200993,-22.64747
147,-5.172628,0.88265556
148,2.06283,-7.7896266
149,7.284211,-14.789899
150,7.5567074,18.273026
151,8.0136795,-5.453049
152,33.759342,-31.790514
153,0.32543698,-8.466961
154,34.669876,10.733736
155,-20.964191,13.43866
156,1.6931393,21.78405
157,8.958713,-1.153051
158,8.966456,-7.154866
159,-18.531868,10.843352
160,-29.404877,3.0443695
161,-45.166946,1.3107172
162,-21.024557,10.263366
163,38.194355,16.990898
164,-18.931984,-4.2596393
165,-10.366094,31.113808
166,-17.230207,-8.512567
167,19.302704,35.004738
168,27.377602,-11.395531
169,10.570665,-15.190438
170,28.120478,-10.547938
171,-27.548088,-3.2323918
172,-4.6199174,16.292696
173,38.2649,-3.7900312
174,27.919504,8.628057
175,18.11061,-16.92573
176,8.415096,-5.651815
177,5.193526,20.252974
178,4.3436704,0.11710931
179,-29.28399,-1.3637547
180,-15.672423,17.688562
181,2.6572254,19.215542
182,-17.29452,5.807628
183,25.978413,-8.326214
184,5.514304,14.81369
185,4.5465574,-17.720715
186,5.115946,13.605933
187,15.610074,-7.0815234
188,28.536728,-20.952015
189,5.203394,-18.164347
190,-7.635926,-14.912993
191,41.071266,-10.847289
192,27.7021,-8.419321
193,23.546638,9.716476
194,-1.5468869,17.92611
195,17.158848,-3.6537368
196,5.545897,14.916915
197,-34.372932,-21.155243
198,-42.741936,1.6384883
199,23.041218,-17.786427
200,-32.523823,21.143076
201,-5.3975224,-36.21702
202,29.590359,11.832993
203,1.0081775,10.726831
204,-7.250798,-26.004564
205,-1.7179341,9.399934
206,8.089007,31.331726
207,-0.121138334,-8.913369
208,-4.46713,11.77284
209,26.738585,6.9523783
210,-0.1094687,25.58854
211,-32.204506,-4.75972
212,-23.053799,-14.602542
213,-13.321267,-36.06275
214,-18.35975,28.285458
215,-4.194321,11.170358
216,-8.873985,-36.956184
217,-14.68971,-6.248115
218,20.234924,10.47601
219,-1.7764208,-32.759193
220,23.294237,-25.45653
221,-7.5423055,-32.25406
222,33.69786,-31.746546
223,27.46064,-10.82048
224,-16.345087,16.083555
225,12.3789015,-1.4232578
226,-1.826891,9.510994
227,-6.563305,3.9705868
228,-40.320988,6.073765
229,14.967334,-1.9994282
230,0.41147166,43.19833
231,-3.824177,-30.32811
232,-19.440184,-19.584667
233,-3.661945,6.1653585
234,-8.579792,-35.627815
235,-21.202747,12.149357
236,-16.775154,17.120623
237,12.268309,-3.843335
238,-23.66173,10.3934965
239,5.4871416,-0.24745636
240,37.200584,9.545208
241,7.75258,13.449453
242,-19.834251,24.28887
243,23.525883,-11.462096
244,-40.26132,5.789266
245,8.762309,-13.744041
246,7.280189,7.2468133
247,1.9760352,40.34834
248,28.122232,-8.000043
249,22.672768,8.305285
250,6.5386767,11.3553505
251,-20.94816,-11.93124
252,17.50452,-27.386156
253,13.056183,-4.9389954
254,5.6806993,13.883114
255,29.82311,6.440048
256,26.560658,-7.3822074
257,-44.92788,1.6845627
258,-1.556206,29.778614
259,-19.146973,-3.8264987
260,13.307117,-6.366027
261,12.948429,-4.9271793
262,-19.749975,-19.33636
263,-13.567403,4.2370844
264,22.640831,10.453058
265,9.914933,-3.3172166
266,15.256669,11.138204
267,1.1536217,-8.336021
268,27.903797,-11.703282
269,-15.822217,30.03714
270,-10.350787,31.104532
271,13.220548,-5.105405
272,13.26947,-1.359792
273,-8.740532,32.351936
274,1.6872642,-8.677412
275,-1.532113,29.803257
276,29.041405,-11.597106
277,-7.541947,-32.250813
278,19.175098,35.773884
279,29.074854,-11.573192
280,-3.384617,12.41288
281,-25.666828,4.044645
282,-22.325644,12.955792
283,-22.443592,-3.0837352
284,5.6659164,11.82461
285,-19.740585,24.374916
286,-19.100428,-0.78272384
287,-18.407944,-20.914572
288,1.8548331,-8.715355
289,-16.69508,3.593546
290,-15.726975,-16.09923
291,-30.260866,19.191843
292,1.9939857,-8.799921
293,2.062316,-8.8388405
294,18.13098,30.352156
295,23.95856,-11.298706
296,-20.99644,-14.680933
297,-0.6305851,17.68185
298,23.125107,-10.487379
299,-8.790763,29.12072
300,-21.203072,12.149377
301,8.071031,-15.383654
302,-21.929537,-2.8969455
303,19.495913,-14.684942
304,33.255856,1.9802829
305,0.33164534,1.5115781
306,27.543976,-4.199198
307,-14.183245,6.383205
308,3.453192,30.304861
309,-1.7514064,-28.551672
310,-2.5151248,-1.231118
311,-23.682652,-22.480654
312,29.487185,0.055011854
313,-6.897948,-25.651949
314,29.443624,8.934716
315,-2.434831,27.114225
316,-2.6480887,27.483135
317,-0.8679956,17.797802
318,37.836628,16.711145
319,-0.9188378,-29.310919
320,-3.7316842,5.990674
321,-17.007645,3.7153428
322,-27.525486,12.28624
323,5.303739,-0.3327748
324,23.638807,-11.29778
325,-9.594336,-0.43876708
326,5.4926076,-0.2792162
327,12.363933,-7.658133
328,-22.829163,-3.6851773
329,7.5301614,18.55688
330,-25.930582,4.0509305
331,-5.4677396,-36.358574
332,5.5938153,-2.7029512
333,13.370077,-13.182057
334,-11.0716095,-1.9809456
335,5.9822226,-16.733315
336,5.134323,-0.20089822
337,17.841105,27.598076
338,2.3491359,30.600298
339,-1.5796999,0.642842
340,21.92915,12.308273
341,29.852097,19.317385
342,-11.494241,5.574902
343,-15.438867,-1.6650026
344,-21.289734,13.198063
345,8.050134,-3.3859577
346,23.259111,-25.439476
347,-21.02408,10.260688
348,-0.50814754,-13.437492
349,5.337011,-0.10425528
350,29.826654,19.274649
351,-12.931967,9.887648
352,-12.249534,40.408245
353,29.988176,0.8432968
354,-32.320396,-3.5447183
355,8.599136,4.704
356,-25.599937,10.42932
357,-8.895555,-15.383962
358,-22.485867,12.519023
359,-21.539967,11.583282
360,-22.046328,11.60402
361,-16.44321,16.938726
362,11.909387,34.673744
363,-0.48049504,25.532667
364,23.370237,-25.41236
365,27.681454,-8.012178
366,-13.202801,10.829194
367,-7.5422893,-32.253975
368,30.386187,0.1807729
369,29.139936,2.400498
370,2.9882278,-13.85474
371,-18.45142,11.940843
372,17.639332,-2.081763
373,1.2336966,-7.763558
374,8.933939,-6.9046416
375,8.125924,18.8569
376,-17.761969,-0.954714
377,19.35542,6.5138626
378,-1.5357434,-11.695903
379,15.734532,-6.7291927
380,33.71885,-31.869682
381,-13.656081,5.907268
382,-16.691994,-5.0716496
383,-20.11305,-18.882792
384,15.989987,-5.7016416
385,-46.58766,-0.9424519
386,11.216846,-0.7247648
387,10.903572,32.479244
388,-11.389702,5.3175473
389,33.432693,-18.3031
390,23.18576,-25.448442
391,-18.792213,-4.1559057
392,-12.619302,-2.4389725
393,5.9162545,-4.428598
394,-21.036987,-14.164562
395,-36.90564,7.5152287
396,6.140275,-0.64651424
397,-13.095263,10.328953
398,-8.62602,4.416309
399,-14.914434,-5.9835243
400,1.4657702,11.122765
401,-45.53125,0.08077413
402,27.543549,-4.2004747
403,7.6831613,29.898136
404,-9.956858,-28.36362
405,33.411766,2.2915044
406,6.5380883,-17.906631
407,34.798103,10.64309
408,-8.309207,4.1933136
409,-3.6995304,13.322758
410,1.0752908,-8.008595
411,-0.12370393,16.591856
412,-11.712893,-34.316708
413,12.212776,-13.662576
414,-8.431686,-36.9374
415,-24.092098,-22.72475
416,-7.252694,-9.068411
417,-19.114355,-1.5755466
418,11.25473,-26.359015
419,5.678594,34.857616
420,13.405798,-5.8444605
421,8.734564,10.191812
422,-26.76325,5.9550486
423,17.85985,27.512415
424,11.672272,20.251284
425,1.127958,39.407436
426,13.3450575,-13.187783
427,-22.533884,-18.8953
428,33.190697,-4.121776
429,-15.845099,17.16652
430,-19.432594,10.671009
431,-3.8076057,6.339551
432,27.704718,-11.785395
433,-15.278038,13.36948
434,-4.532985,19.057339
435,28.872822,-11.134821
436,7.1519475,10.790152
437,-21.426456,-17.714018
438,-22.943624,-3.9096756
439,-18.673565,-3.9455268
440,-45.415237,0.018237956
441,34.46404,10.773502
442,6.043092,14.465895
443,-5.410851,15.132089
444,9.94595,-3.624942
445,-2.7069614,-33.721333
446,1.8879869,29.498854
447,5.2426896,16.777773
448,10.026578,2.0603309
449,7.33802,19.851408
450,-19.050322,-0.34723788
451,-17.748695,-0.39914212
452,-25.253841,9.164013
453,20.946564,7.108621
454,-0.06374751,16.408894
455,-8.910424,6.0950027
456,15.028182,21.52187
457,-3.5871203,12.660035
458,-15.237502,29.979864
459,29.658384,11.743782
460,-9.626457,24.778906
461,-10.265036,22.932503
462,7.651126,18.447748
463,7.727771,18.378408
464,7.728506,18.37791
465,14.823104,-1.658753
466,-19.524828,-19.60111
467,17.257013,-3.506298
468,-17.922085,-0.49631444
469,-4.5444055,20.165905
470,-3.6829588,23.7326
471,19.745604,-1.9178734
472,-6.5289683,15.753112
473,-21.017326,10.612991
474,-17.696024,-0.22161663
475,9.826802,-2.6506486
476,-26.285807,-3.2144186
477,26.965693,-14.68025
478,7.9020753,18.551075
479,-15.832069,18.057636
480,-18.9623,-0.87255186
481,28.219782,-7.0877852
482,13.50492,-6.950187
483,8.153432,-5.464361
484,4.402521,13.336646
485,39.556324,18.664215
486,-25.70603,1.0070454
487,-4.767659,0.9882173
488,-13.95773,-6.963783
489,21.142117,-1.3448877
490,-20.929144,-4.6949368
491,7.7320304,18.444582
492,25.841404,-8.219333
493,4.5566382,-10.675595
494,-15.76633,4.5190043
495,26.443836,-7.522938
496,-15.844901,30.029493
497,18.103909,0.66325366
498,2.899526,19.280989
499,27.938108,-6.920674
500,22.70161,10.305493
501,-20.363512,16.741045
502,31.735012,3.3688526
503,28.432018,-10.54886
504,19.013113,-0.9341347
505,29.947205,11.525186
506,-21.640947,11.284975
507,-17.904913,-0.34092742
508,8.260677,1.6516092
509,-3.696793,13.015184
510,17.402998,11.274412
511,-22.828672,-15.2667
512,-46.594437,-0.9923892
513,-20.58001,24.543459
514,-23.400856,10.37635
515,-19.209713,11.7455015
516,-13.925671,7.5334964
517,6.5994782,30.164877
518,31.932005,3.279997
519,19.47682,-14.796539
520,14.993538,8.427703
521,0.9446756,-8.406641
522,-5.5670314,10.435147
523,-17.87907,-0.52874035
524,-25.11963,-0.69120395
525,-19.084675,-0.595462
526,-22.740595,15.078857
527,-25.738182,13.184602
528,-4.345503,10.757053
529,-14.989306,-8.679609
530,12.576783,-6.218017
531,-14.882573,-6.104148
532,5.0400767,31.921288
533,7.3810463,7.279694
534,7.4399886,18.291834
535,-18.326212,-2.2689977
536,34.46596,10.754259
537,-22.124756,6.497633
538,0.6077633,-8.142003
539,20.53011,7.8485584
540,-22.029123,-18.262877
541,5.0490746,19.116453
542,19.496002,0.3265656
543,0.47133687,-31.89298
544,-20.466995,16.585579
545,27.769169,9.290287
546,-1.55222,-35.540955
547,-6.1152353,-2.713959
548,-15.925124,-5.0147758
549,-17.765476,-14.597692
550,12.190976,32.862423
551,-18.672972,-1.484416
552,-17.135756,-18.079985
553,-17.84652,-0.35582325
554,-17.846075,-0.35582954
555,-17.817268,-0.37380913
556,-4.450953,20.039577
557,-2.9677923,-9.18809
558,29.988176,0.8432968
559,12.632862,-7.727959
560,41.308136,-10.901697
561,12.374982,-7.753383
562,-19.18116,-3.6589148
563,-17.048346,16.853994
564,-13.918501,-35.62769
565,38.701405,-5.909731
566,36.961246,9.968082
567,7.0480967,18.390688
568,-18.166609,1.1240888
569,28.03366,-7.4346995
570,36.865322,10.142202
571,-11.686561,40.19024
572,32.632915,-17.929995
573,-23.047571,-14.580056
574,25.692333,-12.491763
575,-10.730805,-27.418688
576,-21.087992,-14.1632395
577,-1.9051591,9.375742
578,-27.2548,-0.16448073
579,-19.4829,-19.569118
580,-25.072283,32.477192
581,-0.54154223,28.110508
582,-23.347414,-14.201763
583,-7.675478,-26.797342
584,-2.6739852,26.962662
585,-23.577745,-13.8271675
586,-23.581495,-13.775685
587,7.986705,3.568053
588,37.174328,9.552823
589,9.337632,6.2551484
590,-6.213912,18.57978
591,-8.419602,32.21099
592,-17.686525,2.7272782
593,-21.73127,11.063229
594,29.987394,0.8432638
595,8.452623,17.972313
596,-34.667747,7.857297
597,24.034512,-11.094103
598,15.281656,-1.885886
599,7.845094,18.70954
600,-20.991695,12.875718
601,-4.3563156,14.815171
602,-20.938465,-14.315015
603,33.312172,1.9478662
604,-1.8585253,9.52848
605,0.39940658,-31.852354
606,27.621513,-7.375797
607,-19.06992,-0.71410066
608,-17.570473,23.17121
609,3.4066417,-0.23081097
610,11.369533,33.554928
611,-39.5836,-0.42331827
612,-27.49307,12.229797
613,-12.479125,29.30501
614,34.713863,10.726271
615,-18.840244,21.582432
616,-18.239939,1.0680711
617,23.86947,-10.68194
618,-23.111706,-14.499969
619,0.0006684277,9.758426
620,-27.526644,12.273286
621,25.788746,-3.8176072
622,19.67478,34.900986
623,1.8676888,-7.975363
624,26.455507,12.553916
625,-23.485432,-13.939829
626,-0.86799574,17.797785
627,3.129131,-0.06367617
628,10.758477,-15.32505
629,12.61016,-7.555325
630,-23.49843,-13.848027
631,-4.4398746,24.033752
632,-12.940251,5.9346137
633,-16.20639,12.644318
634,27.926147,-7.510958
635,-8.211243,4.114478
636,26.088614,-7.497517
637,-15.864428,0.9298619
638,-25.193584,32.38518
639,25.950132,-3.9862175
640,-16.62664,-6.123351
641,-21.290842,-14.163214
642,-23.599337,-13.760752
643,16.871384,-26.76813
644,-18.880695,3.4270532
645,20.768145,30.49171
646,33.295334,2.5310655
647,29.82783,-10.959997
648,-2.3080943,15.807295
649,-43.730816,-10.910231
650,-23.375168,-14.03517
651,-23.56528,-13.776684
652,-17.426706,-1.1019442
653,-15.0983515,4.3178177
654,3.4296312,-0.12331261
655,-20.332432,3.3788075
656,19.41507,-14.262024
657,3.7396863,12.559857
658,-7.228497,-2.3545907
659,-16.513807,16.000097
660,-20.077929,-11.163328
661,-7.2966123,-2.313409
662,-7.2825146,-2.5442278
663,12.838531,-22.664791
664,1.7726127,-8.784103
665,-4.0543704,36.02456
666,1.9592128,-8.780112
667,3.5256808,35.475246
668,-8.010959,18.567678
669,-4.5685124,24.061405
670,20.890938,-1.2543217
671,-2.7028708,25.596617
672,12.847871,9.381896
673,29.65074,0.35796022
674,32.810863,-18.461449
675,-1.6957072,-11.357552
676,-19.151474,-1.1595701
677,18.482021,-16.792196
678,4.3583627,13.337862
679,-21.473747,6.9324217
680,15.062508,21.549706
681,17.231003,-3.3923612
682,17.316622,-1.4916121
683,26.684462,-7.779083
684,-24.50939,32.222775
685,27.057219,-11.220654
686,-16.314495,4.103182
687,-16.582687,1.9550304
688,-19.241909,-0.5014183
689,-23.829487,-13.520967
690,-18.793196,-1.3868102
691,-17.789507,-8.574686
692,-4.4352436,-30.73046
693,6.4932323,14.48206
694,-22.238117,15.684788
695,1.9101623,22.616255
696,-26.951397,13.708714
697,25.716692,-12.531256
698,-20.429415,-19.113585
699,13.140381,-8.316932
700,-4.5193577,8.945454
701,15.49701,-34.514404
702,10.40882,-15.213349
703,-5.32922,0.49603182
704,24.854485,10.825085
705,-20.69906,15.782097
706,-17.660795,-0.19093092
707,-17.053644,-5.227589
708,4.7531347,14.322814
709,-9.234192,-37.094448
710,-4.7863903,15.883532
711,14.761546,-26.894558
712,10.134912,-4.8399
713,-20.0243,-18.964983
714,-8.3244095,31.995367
715,27.299902,-11.296625
716,15.057052,8.427329
717,19.475906,-14.762393
718,-18.834509,-1.3781416
719,15.248115,-1.4586564
720,12.44051,-7.0769224
721,-29.11366,2.3398986
722,27.524694,-11.291766
723,-20.949045,12.961768
724,3.0940127,-0.07252491
725,22.071383,12.5212755
726,0.57172006,-31.854877
727,-10.685891,-29.984346
728,-19.508032,-0.8593508
729,-19.465935,-0.79764414
730,13.592153,-6.5289607
731,28.644611,6.3247185
732,27.23711,-10.816128
733,29.361889,1.7675706
734,-19.4371,-0.82518816
735,28.14156,-7.6716514
736,29.205017,-4.79615
737,17.359446,37.0693
738,-19.514978,-0.76292616
739,-19.480062,-0.63248175
740,12.127185,-7.3670096
741,-31.339025,18.041695
742,14.597434,31.51478
743,29.319702,9.109895
744,-6.5620856,3.9874256
745,-19.556786,-0.4660376
746,9.22838,-14.208461
747,17.108152,36.421665
748,-12.492372,-33.58075
749,20.674582,-0.86347085
750,-4.9789634,19.15949
751,5.1898446,20.263605
752,38.03609,-3.5804317
753,39.40756,18.422836
754,-19.248074,-7.5897408
755,34.14018,-1.6533831
756,-10.723167,26.360485
757,-44.750694,1.8519902
758,-18.244495,-29.526901
759,-4.5216537,20.082438
760,10.5654335,-15.272579
761,27.48947,-7.121723
762,-19.103058,-0.98495376
763,28.625376,6.365898
764,29.690006,12.36066
765,-44.69062,-10.543715
766,11.277826,-0.88829494
767,-12.049586,40.49965
768,12.611508,-6.1783757
769,28.603415,-7.9891877
770,-9.980463,32.579777
771,12.607716,-6.046122
772,-10.413538,-2.1793292
773,37.52134,17.466642
774,3.0079548,19.224754
775,-4.6843967,24.098673
776,-19.120615,-1.3843827
777,12.460051,-6.0434146
778,-7.5534134,-26.597477
779,12.514256,-6.213477
780,-19.102514,-0.91307724
781,-19.063866,-1.1947974
782,-19.056316,-0.77132356
783,4.70391,14.234046
784,-8.842489,29.877926
785,-4.5963244,24.075464
786,-4.9772696,15.594242
787,13.065415,-8.381914
788,-19.422031,-1.117974
789,-19.465662,-0.48291686
790,-20.102068,-11.19126
791,-19.521067,-0.77792555
792,-19.47236,-0.69510925
793,-21.490858,6.9090633
794,-28.724474,4.5393205
795,3.916226,20.06316
796,12.763041,-8.111162
797,19.187943,35.896484
798,15.483395,-1.081818
799,12.174491,-7.1761208
800,-17.469282,-0.65769374
801,-17.470287,-0.65784454
802,2.666801,-14.087643
803,23.408691,-11.435035
804,-17.564028,-0.2781842
805,-7.9105887,7.717704
806,4.7500467,-18.486797
807,8.850923,-6.3208995
808,14.820201,-2.2970092
809,-19.15526,-0.8657575
810,19.031656,-1.0400922
811,-19.048923,27.977049
812,-4.6479955,24.083956
813,29.553768,11.797984
814,-13.439658,-32.8857
815,4.6465545,13.756912
816,-19.08203,28.13424
817,41.321884,-10.916231
818,6.334765,11.727409
819,-22.04469,12.661711
820,-17.658897,-0.18428545
821,30.198708,11.281877
822,4.8198895,-4.4194756
823,-18.497814,11.004265
824,40.52278,-11.615881
825,-42.371452,-11.92311
826,-1.5640569,29.752224
827,-18.863804,-1.0912303
828,19.795912,-2.446082
829,-16.379742,-15.961609
830,23.58717,9.721311
831,-24.444614,9.405554
832,-19.4659,-0.6285732
833,-0.028516006,28.896435
834,-46.52152,-0.90716636
835,-26.959265,5.138293
836,-19.447786,-0.5512377
837,-19.460081,-0.50084853
838,27.304296,-11.819139
839,-17.995445,3.373603
840,2.5055978,-0.23979023
841,-45.173527,1.2851311
842,-27.631495,-0.24590167
843,-3.6350563,-30.199663
844,-15.551024,16.547977
845,-19.722391,2.5565014
846,-15.4665985,-16.038137
847,30.89791,-4.4750953
848,17.872686,27.581026
849,32.82176,3.180413
850,24.689243,9.949908
851,12.018989,-6.431531
852,-19.511253,3.0312366
853,17.93615,27.513191
854,28.960003,8.970232
855,29.836012,19.363794
856,-4.2560353,-30.606783
857,18.656744,3.0219305
858,-14.865455,-0.064930625
859,2.0178304,40.36594
860,23.888197,-11.288562
861,-18.409922,-21.11616
862,-14.57334,-8.438333
863,-37.035755,7.447887
864,16.077974,-30.059385
865,-19.501724,-19.522186
866,29.0404,19.096205
867,12.207927,-5.2149425
868,-4.0089207,16.682957
869,8.23773,-15.366624
870,2.4041069,-0.13332018
871,-4.914278,14.975834
872,-16.746834,2.0018911
873,28.02145,-7.923883
874,-20.477848,17.521624
875,-21.250961,11.79124
876,-20.527237,17.485067
877,7.278392,7.137251
878,-19.573528,-19.529955
879,33.806805,-31.555847
880,13.614885,29.443443
881,6.9221506,31.173903
882,8.019762,0.3017878
883,-24.966309,8.3269
884,18.814688,6.3952928
885,-18.5053,10.906172
886,21.179724,31.089546
887,5.376749,-18.375406
888,0.81161135,20.221031
889,22.483015,12.629439
890,34.245007,-30.038443
891,12.784795,-7.634353
892,13.252661,-4.8312173
893,14.103063,-3.0522466
894,11.29794,-0.8807225
895,0.94129324,-1.2242275
896,-16.708162,-22.06431
897,-0.07289,28.80503
898,-34.426567,-20.994692
899,9.420233,4.8106318
900,1.3409137,-8.23564
901,24.690742,-4.6816335
902,19.346977,0.710463
903,-32.523598,21.143087
904,-7.655476,-1.0272987
905,32.14992,-18.604126
906,0.94213206,27.127493
907,-2.5306633,27.570963
908,1.5578822,-8.629615
909,6.398359,-0.74213374
910,-7.535079,-1.1787121
911,23.956598,-11.203267
912,24.729578,11.297364
913,-19.181973,11.752506
914,-4.489076,11.718734
915,6.374161,-0.7381649
916,-5.5276184,19.990625
917,15.983324,-4.424431
918,14.82554,-3.1756759
919,7.8337235,18.330626
920,15.818147,-4.3850327
921,-22.323544,15.426812
922,7.8824787,18.722189
923,5.690285,-0.32613674
924,12.404274,-7.5015464
925,11.18675,-6.3780913
926,6.6180696,29.805424
927,-18.233036,-3.6242607
928,22.38222,12.599021
929,-13.625395,3.0071468
930,2.3833141,30.56712
931,12.837193,-0.97668993
932,-6.748584,-1.6216435
933,-35.670277,7.1130347
934,1.2080736,10.605053
935,35.235622,-29.205862
936,27.317013,-8.0217495
937,6.389966,-0.69464356
938,7.72712,19.134449
939,32.505157,-4.1850367
940,29.987444,0.8432805
941,-4.3608584,10.534241
942,-29.412443,-0.85950416
943,0.26963708,-31.947084
944,16.516027,-14.192279
945,-27.789473,2.3204217
946,25.375713,-8.433585
947,26.72755,-14.625249
948,29.987583,0.8432838
949,13.472591,-5.57256
950,-20.808592,13.387522
951,-9.766544,7.4482174
952,6.938131,-14.9706135
953,18.368698,-26.901716
954,-21.489851,6.910274
955,3.1573596,15.594027
956,-1.3313609,-34.403942
957,-8.220192,4.109487
958,22.618282,8.469869
959,4.983276,-17.63997
960,-12.2753935,18.840534
961,-13.162461,10.567646
962,29.968763,0.8433398
963,13.30891,-6.4594717
964,3.0759177,-0.20550185
965,-20.95712,-19.13612
966,33.476433,11.178269
967,1.9714413,-7.670852
968,27.525105,-14.177353
969,9.923897,-5.728957
970,3.547685,20.38031
971,-16.22786,4.4881215
972,33.708733,-31.903963
973,-44.57543,1.9679456
974,5.408584,14.629003
975,5.265903,12.642786
976,28.22766,-7.4466705
977,-45.237534,0.9251672
978,18.505468,-13.779528
979,12.52212,-7.3980947
980,-6.8470893,23.793297
981,33.7528,-3.7376049
982,-18.471195,3.463568
983,-7.965066,-0.7567553
984,-1.6260878,-9.0486765
985,19.56019,-12.322859
986,-46.60142,-1.0847626
987,2.6569462,22.44577
988,29.96813,0.84335685
989,29.775103,19.335262
990,9.859829,-2.911001
991,-17.367992,4.8405747
992,-0.5585529,4.0513024
993,-15.978536,37.120018
994,15.38082,-27.471605
995,9.7456045,-2.970257
996,6.6537094,29.677238
997,12.474111,-7.624779
998,-21.474468,6.9335117
999,-44.49105,-11.794634
1000,-21.033747,19.338362
1001,-9.459145,8.102168
1002,-10.212576,25.771091
1003,4.5436263,1.0872283
1004,-14.497535,17.732674
1005,35.356453,-3.0661914
1006,-44.462784,1.7293266
1007,-24.389214,-3.6222284
1008,-21.111103,-14.217152
1009,-21.115084,-14.1285095
1010,-8.488396,-15.494738
1011,-21.098576,-14.125912
1012,-22.675915,-15.386939
1013,18.18652,-27.453169
1014,-21.127201,-14.12726
1015,-21.115906,-14.125614
1016,-22.667793,-15.402214
1017,-21.115767,-14.125014
1018,-21.112185,-14.142564
1019,-21.11649,-14.118814
1020,-21.116074,-14.121639
1021,6.5289664,-10.796065
1022,-21.115812,-14.11965
1023,22.981543,-17.923271
1024,-21.116108,-14.131016
1025,-21.121803,-14.122592
1026,-22.664503,-15.3956375
1027,0.4847018,-31.878428
1028,-21.13564,-14.132697
1029,-25.807312,-7.2388153
1030,-21.115202,-14.1181
1031,-21.115223,-14.119211
